MERCHANT NAME,MERCHANT ID,STORE NAME,STORE ID,LEGAL ENTITY,ADDRESS
Jones All Day,bf5a4569-5827-401d-b308-52e8423cd52b,Jones All Day Serendra,1a7112e0-0a1c-4e71-bcc8-3c3520743433,"FOOD PARKS BY RAINTREE, INC.",C 131 SERENDRA 26TH ST BGC FORT BONIFACIO	TAGUIG
Dominique's Kitchen,aaee1153-da39-408b-b722-2ced5c803523,Dominique's Kitchen P. Noval,389d3cbe-6bd6-442e-ba6f-86f009ba15e5,TSQ8 Food Services,1085 Padre Noval street cor. J Barlin st. Sampaloc Manila
Enzo’s View Bar and Rafa’s Restaurante at Jade Hotel,455e7247-52f3-4ad0-90f7-44b8a2ec11e2,Enzo’s View Bar and Rafa’s Restaurante at Jade Hotel Makati,e8f96980-3c20-4051-a0ea-acbdf4cad3c6,JADE HOTEL AND SUITES CORPORATION,"1120 Chino Roces Ave, Brgy. La Paz Makati"
Bad Habits,21f313cc-5f4b-465f-9084-b062bd71ffdf,Bad Habits Power Plant Mall,adfbbd84-7f53-4302-9c35-a74170fa62fd,"Square One Hospitality Concepts, Inc.","Stall #1,The Grid Food Market, Power Plant Mall, Rockwell Drive corner Estrella St., Makati City"
Dear Adam/Sweet Lucy,c8a8fb2e-e7f5-4555-96f8-1b0e90f43cde,Dear Adam/Sweet Lucy Poblacion,e700aa69-992a-4c63-867c-1336d4165918,"Square One Hospitality Concepts, Inc.","2/F, 6060 R. Palma St., Poblacion, Makati City"
Lunes Everyday Dining,04f4c3eb-26ac-4ff5-83a4-16a6a5514ef9,Lunes Everyday Dining Poblacion,39946db7-f03c-49aa-a2a8-7d8edc97f387,"Square One Hospitality Concepts, Inc.","G/F, 6060 R. Palma St., Poblacion, Makati City"
Kosumosu,e8115531-72f0-479f-9702-e16dbe134d0f,Kosumosu Poblacion,eaadb323-8914-46ce-bfd6-f25c12f8a347,"Square One Hospitality Concepts, Inc.","5421 General Luna St., Poblacion, Makati City"
Mando's Wingshack,723ab575-09ea-4dc4-ad10-7003ad61bb98,Mando's Wingshack Makati,da637a25-a930-4bfc-b74d-35555d1966c3,Mando's Food House Corporation,"7481 Bagtikan street San Antonio Village , Makati City"
Wing2x Korean Chicken,03bcfcf6-1064-4dec-aefe-597c96348286,Wing 2x Korean Chicken SM North Edsa,ed4d71ac-f15c-432a-96de-2d0fbe6f5c51,Tasteful Palate Inc.,"2/F SM North EDSA beside JCo., Quezon City"
Shogun,0f76d20a-a83b-4129-b690-24c88f7e19e7,Shogun La Union,d5e3a1ba-3213-47e6-90b2-00aaa558ac35,Golden Orient 88888 Corp.,"G3A Vivere Hotel 5102 Bridgeway Avenue , Filinvest Corporate City, Alabang Muntinlupa City"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Pilar Delto,0a29268e-0152-4901-bd84-13868a69e831,Fresh N' Famous Foods Inc.,"UNIT 102 G/F LEXICOR BLDG ALMANZA UNO, ALABANG ,ZAPOTE ROAD"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Southmall,386d7e04-e504-420b-b1a3-2dbfb896f1e1,Fresh N' Famous Foods Inc.,"LGF SM SOUTHMALL, ALABANG-ZAPOTE RD., ALMANZA UNO, LAS PINAS"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Starmall Las Piñas,bb20f9b0-0ea3-42e2-81c7-1a6361ee1d4b,Fresh N' Famous Foods Inc.,"G107 STARMALL LAS PINAS, C.V. STARR AVE, PAMPLONA DOS LAS PINAS CITY METROPOLITAN MANILA"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich PCU Taft,99b8ef95-2f6d-400d-a066-2422c22b1b7b,Fresh N' Famous Foods Inc.,PCU BUILDING PEDRO GIL STREET CORNER TAFT AVENUE MALATE MANILA
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Robinsons Ermita,da87b3b8-43bd-4c57-aaca-4926ed48bd4f,Fresh N' Famous Foods Inc.,"G/F ROBINSONS PLACE, PEDRO GIL ST., ERMITA, MALATE, MANILA"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Festival Supermall,5ecf9883-551f-4fcb-8611-1392c82a93f0,Fresh N' Famous Foods Inc.,"LEVEL 1, FESTIVAL MALL, ALABANG, MUNTINLUPA CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Muntinlupa City Hall,8ed08a52-6af2-40b2-a0cf-e1e3c4676b83,Fresh N' Famous Foods Inc.,"NATIONAL RD. BARANGAY PUTATAN, MUNTINLUPA CITY, METROPOLITAN MANILA"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM East Ortigas,103ac328-2c0b-488a-8731-302d42f37f8d,Fresh N' Famous Foods Inc.,"LEVEL 1, SM CITY EAST ORTIGAS, BARANGAY STA LUCIA, PASIG CITY, MM"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Kanlaon,2755022b-e0ea-4d70-a025-22c026193802,Fresh N' Famous Foods Inc.,"QUEZON AVE., CORNER KANLAON, QUEZON CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Centerpoint,20a69c01-d02f-4609-9cd7-ae6680e47536,Fresh N' Famous Foods Inc.,"GROUND FLOOR SM STA MESA G. ARANETS AVENUE DONA IMELDA, QUEZON CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM North EDSA,f339791c-ee97-4180-85a0-74bbe06422f1,Fresh N' Famous Foods Inc.,"2/F SM NORTH EDSA, NORTH AVENUE CORNER EDSA, BARANGAY BAGONG PAG-ASA, DISTRICT 1, QUEZON CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Visayas Ave.,d11d0c2a-060a-4324-9479-bbe75c1a9903,Fresh N' Famous Foods Inc.,"#58 VISAYAS AVENUE, QUEZON CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Wilson Cloud Kitchen,d4e40b5a-7846-4e1b-a0b2-4f16f41cad8e,Fresh N' Famous Foods Inc.,"Level 2 198 Promenade Bldg. Wilson St. corner, P. Guevarra St, Addition Hills ,San Juan, 1500 Metro Manila"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Vista Mall Taguig,5b4d7db2-7432-4049-a7a0-6e309dc95ce8,Fresh N' Famous Foods Inc.,STARMALL PRIMA TAGUIG LEVEL 1 GENERAL LUNA STREET CORNER MARIANO AVENUE USUSAN TAGUIG CITY
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Sucat San Antonio,f4c55435-ae9e-452b-abe5-e12c02a2578a,Fresh N' Famous Foods Inc.,"LOT 36-A SAN ANTONIO DRIVE, A. SANTOs COR. SAN ANTONIO AVE. SAN ANTONIO PARANAQUE"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM San Lazaro,81353429-cde2-48a1-8b6e-6854ea226e6a,Fresh N' Famous Foods Inc.,"UGF UNIT 152-153 SM CITY SAN LAZARO, F. HUERTAS STREET, STA CRUZ MANILA"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Manila,49c87b2c-eea2-461b-8574-24b6dec5311d,Fresh N' Famous Foods Inc.,"G/F SM MANILA, AROCEROS, MANILA"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Isetann Recto,e5401819-af22-4181-8368-8e94dfb181ed,Fresh N' Famous Foods Inc.,"G/F ISETANN CINERAMA COMPLEX, C.M. RECTO CORNER QUEZON BOULEVARD, QUIAPO, MANILA"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Malabon Citisquare,9909d1de-41f9-4b7f-a762-1fad42edb71c,Fresh N' Famous Foods Inc.,"GF MALABON CITISQUARE C4 ROAD CORNER DAGAT-DAGATAN, MALABON, METRO MANILA"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Sangangdaan,1fea2f83-12d6-405f-9970-6a90ea9cef35,Fresh N' Famous Foods Inc.,"SM CENTER SANGANDAAN, A. MABINI ST. COR. SAMSON RD.BARANGAY 1 CALOOCAN,CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Fairview,c4f87224-70d1-4b5c-ba5e-7d5109d56a31,Fresh N' Famous Foods Inc.,"UPPER GROUND LEVEL, SM CITY FAIRVIEW, QUIRINO HIGHWAY COR. REGALADO HIGHWAY, QUEZON CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Novaliches,e913c48a-12cb-4640-b939-fb6386d6066d,Fresh N' Famous Foods Inc.,"GROUND FLOOR SM NOVALICHES, QUIRINO HIGHWAY, NOVALICHES QUEZON CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Fairview Terraces,f88946a6-48df-4b11-a2ab-d466ac23b0e8,Fresh N' Famous Foods Inc.,"L081B & L082 LOWER GROUND FLOOR, FAIRVIEW TERRACES, PASONG PUTIK, QUIRINO HIGHWAY, Q.C."
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Fairview Dahlia,307b75d3-0002-47c3-84dc-38bcd8ee58ee,Fresh N' Famous Foods Inc.,"#19 DAHLIA AVENUE, BARANGAY FAIRVIEW PARK 2, QUEZON CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Susano,de28b77b-d52d-481b-8183-59f2988761ca,Fresh N' Famous Foods Inc.,"#25 SUSANO ROAD ,BGY NOVALICHES PROPER , NOVALICHES QUEZON CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Ever Gotesco Commonwealth,905cfe80-daf3-4417-9624-a9e4d7ccf403,Fresh N' Famous Foods Inc.,"UGF EVER GOTESCO COMMONWEALTH, COMMONWELATH AVENUE, BARANGAY BATASAN HILLS, QUEZON CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Sta. Lucia,0c703ea3-a5e7-46ce-a61d-45f0d9f4e346,Fresh N' Famous Foods Inc.,"GROUND LEVEL, PHASE III STA. LUCIA EAST GRANDMALL, MARCOS HIGHWAY, CAINTA, RIZAL"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Masinag,770e337a-3d38-46c0-b431-f9fe74f53afa,Fresh N' Famous Foods Inc.,"GF 145B , SM CITY MASINAG, MARCOS HIGHWAY, ANTIPOLO CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM San Mateo,94cbee77-d2aa-4118-b7fd-dcd86751b8cf,Fresh N' Famous Foods Inc.,"2ND LEVEL SM CITY SAN MATEO, AMPID SAN MATEO RIZAL"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Riverbanks,b21396fc-f663-4c5e-a157-a327cea8bda9,Fresh N' Famous Foods Inc.,"RIVERBANKS CENTER, 84 A. BONIFACIO ROAD, MARIKINA CITY, 1803"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Montalban Town Center,8917ce7b-003a-42ce-a1e6-1dc664972c65,Fresh N' Famous Foods Inc.,G/F GREENWICH MONTALBAN TOWN CENTER BRGY SAN JOSE RODRIGUEZ RIZAL
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Taytay,bd0229cd-4657-4b1f-a5d2-791875cf31ba,Fresh N' Famous Foods Inc.,"G/F SM CITY TAYTAY, EAST ROAD DOLORES, TAYTAY RIXAL"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Taytay Uptown,8b2b28a5-93bf-4795-a5c9-59ee48740415,Fresh N' Famous Foods Inc.,"MANILA EAST ROAD, SAN JUAN TAYTAY RIZAL"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Angono,70f29536-bd30-45fd-9cfc-abfa4afb8c28,Fresh N' Famous Foods Inc.,"LEVEL 1 SM ANGONO, ANGONO RIZAL"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Glorietta 4,5e8fd025-6c2d-4fd3-8f79-288ed0ed3e2c,Fresh N' Famous Foods Inc.,"GLORIETTA 4, LEVEL 2 , AYALA CENTER , MAKATI CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Megamall Atrium,ad5fd543-03f4-47c0-a9e4-2d4ad7733dbb,Fresh N' Famous Foods Inc.,"LEVEL 4 SM MEGAMALL ATRIUM, JULIA VARGAS ST. , BARANGAY WACK WACK, MANDALUYONG CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM MOA,d5b60270-d219-4159-a601-3f4368458555,Fresh N' Famous Foods Inc.,"SM MALL OF ASIA MAIN BAY BLVD , PASAY CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Egi Rufino,f96f458f-1def-41d6-8cc5-ff68ccd1d4c6,Fresh N' Famous Foods Inc.,"EGI RUFINO PLAZA, COR. TAFT AND BUENDIA, PASAY CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich DD Meridian,22919e85-43ff-417d-a205-dd574388226f,Fresh N' Famous Foods Inc.,"EDSA EXTENSION CORNER MACAPAGAL BOULEVARD, BARANGAY 76 PASAY CITY METRO MANILA"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Sucat Annex,230240fd-6a14-454b-958d-645298fa30b2,Fresh N' Famous Foods Inc.,"G/F SM CITY SUCAT ANNEX , DOCTOR ARCADIO SANTOS AVENUE, COR. CARLOS P. GARCIA AVE EXT, PARANAQUE, 1700 METRO MANILA"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Bicutan,743b0e47-42ad-45fd-a9be-8000055e1fb7,Fresh N' Famous Foods Inc.,"UPPER GROUND FLOOR SM BICUTAN, SOLEDAD AVENUE, PARANQUE CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Ayala Center Cebu,1b70a224-490c-4b15-ba1f-7f9b562b5aaf,Fresh N' Famous Foods Inc.,"3RD LEVEL AYALA CENTER CEBU BUSINESS PARK, CEBU CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Iloilo,7f48aba9-150e-4330-af50-5b614f29032a,Fresh N' Famous Foods Inc.,"U/GF SM CITY ILOILO, DIVERSION ROAD, MANDURRIAO, ILOILO CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Davao Ecoland,e1a7fcd1-e09a-446d-90e1-e588010d8092,Fresh N' Famous Foods Inc.,"G/F SM CITY DAVAO QUIMPO BLVD CORNER TULIP DRIVE, BARANGAY MATINA, DAVAO CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Dasmarinas,0044e577-dc2f-4dd5-acef-70f02df70eea,Fresh N' Famous Foods Inc.,"GOVERNOR'S DRIVE, PALA-PALA, DASMARIÑAS, CAVITE"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Sta. Rosa,60b4bc14-d818-43a6-8cac-3ece86f18e43,Fresh N' Famous Foods Inc.,"G/F SM CITY STA. ROSA, BARANGAY TAGAPO, STA. ROSA, LAGUNA"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Bacolod,72723261-2702-41b2-867a-db1aa38eb3f5,Fresh N' Famous Foods Inc.,"LEVEL 1 ROBINSONS PAVIA FERNANDO LOPEZ AVENUE UNGKA PAVIA BARANGAY UNGKA 1 ILOILO, CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Tarlac,d08d3658-a4c7-4e0e-95df-19caa3840209,Fresh N' Famous Foods Inc.,"2ND FLR. SM TARLAC MCARTHUR HI-WAY, BRGY. SAN ROQUE, TARLAC CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Lucena,36541f84-e651-4ad9-91dc-2a3050895ea3,Fresh N' Famous Foods Inc.,"SM LUCENA G/F, MAHARLIKA HIGHWAY COR DALAHICAN ROAD, IBA. DUPAY, LUCENA CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich Elizabeth Mall,d919da30-ec59-433b-9648-f23eda33ce28,Fresh N' Famous Foods Inc.,"G/F, ELIZABETH MALL, COR BACALSO-KILAT AVENUNE, CEBU CITY"
Greenwich,598b2333-c104-4065-b0e0-a63dfc235872,Greenwich SM Cabanatuan,33d01121-46d2-4525-8c4a-91484bba8b1e,Fresh N' Famous Foods Inc.,SM CITY CABANATUAN LEVEL 1 NUEVA ECIJA
Caden Handcrafted Donuts,18e9eee6-3326-4de1-bcb0-ad019f3dc3e8,Caden Handcrafted Donuts Robinsons Malabon,99670d43-04e0-48a2-bb62-2af4e53b26bf,CADEN SWEET CONCEPTS CORP.,ROBINSONS MALL MALABON
Caden Handcrafted Donuts,18e9eee6-3326-4de1-bcb0-ad019f3dc3e8,Caden Handcrafted Donuts Ayala Malls Cloverleaf,3e0e1be1-5555-46ee-964f-8d3c07601c68,CADEN SWEET CONCEPTS CORP.,AYALA CLOVERLEAF MALL QUEZON CITY
Caden Handcrafted Donuts,18e9eee6-3326-4de1-bcb0-ad019f3dc3e8,Caden Handcrafted Donuts Quirino,db5cae75-e4ec-42b6-91b0-8d53de037d2d,CADEN SWEET CONCEPTS CORP.,BAESA NOVALICHES QC
Caden Handcrafted Donuts,18e9eee6-3326-4de1-bcb0-ad019f3dc3e8,Caden Handcrafted Donuts Greenfield District,d0025943-b2b0-4463-b04c-f29b027a8fce,CADEN SWEET CONCEPTS CORP.,THE PORTAL GREENFIELD DISTRICT MANDALUYONG CITY
Caden Handcrafted Donuts,18e9eee6-3326-4de1-bcb0-ad019f3dc3e8,Caden Handcrafted Donuts Podium,6dd4878f-10d7-464d-a14f-24eca774fe7e,CADEN SWEET CONCEPTS CORP.,CORNER MARKET PODIUM MANDALUYONG CITY
Caden Handcrafted Donuts,18e9eee6-3326-4de1-bcb0-ad019f3dc3e8,Caden Handcrafted Donuts Ronggo,61520a26-c6c1-4c3e-a9f4-cd1ba8e677a2,CADEN SWEET CONCEPTS CORP.,9 RONGGO ST CENTRAL SIGNAL TAGUIG CITY
Caden Handcrafted Donuts,18e9eee6-3326-4de1-bcb0-ad019f3dc3e8,Caden Handcrafted Donuts SM North EDSA,d6779833-0b14-4b59-9e44-f961b9ac5234,CADEN SWEET CONCEPTS CORP.,SM NORTH EDSA QUEZON CITY
Caden Handcrafted Donuts,18e9eee6-3326-4de1-bcb0-ad019f3dc3e8,Caden Handcrafted Donuts BGC,448754a3-7745-41e2-b12e-d1b7524c556c,CADEN SWEET CONCEPTS CORP.,25TH STREET BGC TAGUIG CITY
Caden Handcrafted Donuts,18e9eee6-3326-4de1-bcb0-ad019f3dc3e8,Caden Handcrafted Donuts Ayala Malls Feliz,1895300c-e99f-466a-9041-f1f9a56fcc7e,CADEN SWEET CONCEPTS CORP.,AYALA FELIZ MALL PASIG CITY
Caden Handcrafted Donuts,18e9eee6-3326-4de1-bcb0-ad019f3dc3e8,Caden Handcrafted Donuts Mindanao Ave.,f5d0ae80-1469-4224-aab7-82174990b75f,CADEN SWEET CONCEPTS CORP.,77 MINDANAO AVENUE QUEZON CITY
Hai Chix & Steaks,3e192da3-8553-499a-86ad-c927d2140f9c,Hai Chix & Steaks Ortigas Home Depot,226c8759-8b36-479a-8fb4-223bcd75a4bf,"HCS DIVISION 1, INC.","G/F Technopoint Bldg., Julia Vargas Ave Brgy Ugong Pasig city."
Hai Chix & Steaks,3e192da3-8553-499a-86ad-c927d2140f9c,Hai Chix & Steaks Estancia,254bb39f-755b-4932-ae52-a2f210be3336,"HCS DIVISION 1, INC.","Unit L1-140A Estancia Mall Capitol Commons Meralco Ave., Cor Shaw Blvd, Oranbo, Pasig City"
Hai Chix & Steaks,3e192da3-8553-499a-86ad-c927d2140f9c,Hai Chix & Steaks BGC,6fa78d93-3af0-45aa-b886-f1c2a1e09d74,"HCS DIVISION 1, INC.","Unit 202 Upper Ground C3 Bonifacio High Street Bonifacio Global City Fort Bonifacio, Taguig City."
Bricks & Copper Turkish Cuisine,de6ab7bd-d11b-4a7c-995b-91dcb35d740a,Bricks & Copper Turkish Cuisine Guerrero,36f009f4-05b7-423f-861a-874e8de85cb2,CANSIVELA VENTURES INC,632 Guerrero St cor Balagtas Brgy Addition Hills
BLK 513,37803cb5-609d-4337-8800-b9cb0550a670,BLK 513 SM Megamall,faf22f95-ee1b-4253-b4c7-dad68783b91c,FROSTFIVE INC,"CT 203 SM Megamall Bldg. A, J. Vargas Ave Brgy. Wack Wack Village"
BLK 513,37803cb5-609d-4337-8800-b9cb0550a670,BLK 513 SM North Edsa,90a5b399-8f68-40a2-a560-0c9b04b9cdc9,FROSTFIVE INC,2/F SM City North Edsa Bagong Pag-asa
BLK 513,37803cb5-609d-4337-8800-b9cb0550a670,BLK 513 UP Town Center,152a5f8f-b609-47cc-b201-daf1b9b9cf8f,FROSTFIVE INC,"Unit B, 107 Ayala Mall UP Town Center Katipunan Brgy. UP Campus Diliman "
BLK 513,37803cb5-609d-4337-8800-b9cb0550a670,BLK 513 SMaison,548fe98a-e265-4fbf-a1d8-b529043e4c2a,FROSTFIVE INC,"205-206 Conrad Hotel, S. Maison Seaside Blvd. "
BLK 513,37803cb5-609d-4337-8800-b9cb0550a670,BLK 513 The Grid,4cb0e127-21b7-42d4-bf17-6717c25c25e2,BRAVEFOODS GLOBAL HOLDINGS CONCEPTS INC,Kiosk 2 The Grid Food Market R2 Level Expansion Powerplant Mall Rockwell Drive Brgy. Poblacion
FRNK,d80cfeac-3b49-46d5-be43-76035de86ca6,FRNK Glorietta 3,820c9227-f229-4b63-a8cc-0297aa5357d9,FROSTFIVE INC,"G/F Glorietta 3 Ayala Malls, San Lorenzo "
FRNK,d80cfeac-3b49-46d5-be43-76035de86ca6,FRNK BGC,bdc5b874-6e48-4296-a9c8-11fb4ba05a7c,FROSTFIVE INC,"G/F Glorietta 3 Ayala Malls, San Lorenzo "
FRNK,d80cfeac-3b49-46d5-be43-76035de86ca6,FRNK Trinoma,29f81f3d-3ffb-48f8-b6cc-0fd04923d774,FROSTFIVE INC,"2/F Ayala Malls Trinoma, Bgy Bagong Pag Asa "
FRNK,d80cfeac-3b49-46d5-be43-76035de86ca6,FRNK Robinsons Magnolia,260d588c-099b-466b-b9b3-be2855b55b74,BRAVEFOODS GLOBAL HOLDINGS CONCEPTS INC,Stall No. 1 Public Eatery Robinsons Magnolia Aurora Blvd. Cor. Dona M. Hemady st. Kaunlaran
Japan Fudo Street,2f45c741-a0fa-47d2-b630-2864e2fd6367,Japan Fudo Street Vertis North,3e599e46-9413-47f5-b45f-2d910a5f1ac7,YATAIMURA FOOD CREATIONS INC,"Unit# JT - 10, North Ave, Bago Bantay, Quezon City, Metro Manila"
Japan Fudo Street,2f45c741-a0fa-47d2-b630-2864e2fd6367,Japan Fudo Street Ayala Malls Manila Bay,970a96ce-727a-425c-b50f-d7dc55c06360,YATAIMURA FOOD CREATIONS INC,"4th flr. Ayala Malls Manila Bay, Parañaque, Metro Manila"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf Vermosa,e5bb002e-90e9-4cbe-a107-83b7c442a448,SEVENTY 7 SEEDS Inc.,"Plot 4, Vermosa, Daang Hari, Pasong Buaya 1, Imus, Cavite"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf Bonifacio High Street,ef6f89ff-6d37-458b-8b40-2eeed2cff320,SEVENTY 7 SEEDS Inc.,"Unit 1 - H06, Bldg 8, 920 Bonifacio Hi-St., Bonifacio Global City, Taguig"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf Bloc 11,6fa95727-b805-4bd6-a3a8-7e9747eec77e,SEVENTY 7 SEEDS Inc.,"Stall#01 Block 11, Cebu IT Park, Apas, Cebu City"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf High Street South,d9074efa-0423-45fb-bad8-6b2f7eb8ceee,SEVENTY 7 SEEDS Inc.,"Unit 5 Tower 2 Ground Level High Street South, 9th Ave. Cor. 26th Street, BGC, Taguig City"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf Acacia Town Center,0f148ad8-16bf-4abb-a1d5-6a24143cfb5a,SEVENTY 7 SEEDS Inc.,"Lower Ground Floor, Casa Real, Acacia Town Center, Acacia Estates DMCI, Taguig City"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf One Park Drive,18e16a15-5cce-4e3d-9e30-8da299411310,SEVENTY 7 SEEDS Inc.,"Ground Floor, One Park Drive, 9th Avenue, Bonifacio Global City"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf Katipunan Avenue,7e7ff91e-0cef-49cb-adfb-e96284fb7885,SEVENTY 7 SEEDS Inc.,"GF Regis Center, 327 Katipunan Ave., Loyola Heights, QC"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf The Shoppes at Solaire,304ad28d-a7cd-49d1-89e1-2f7c27fbf40b,SEVENTY 7 SEEDS Inc.,": Unit 78, Ground Level, The Shoppes at Solaire, Solaire Resort & Casino,"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf Glorietta,d5f883ca-b9bc-48db-b64c-af81dc65a027,SEVENTY 7 SEEDS Inc.,Space 1-025 G/F New Glorietta Ayala Center Makati City
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf SMX Convention Center,20f7456a-3c33-4937-b812-04b8dfe4d4d2,SEVENTY 7 SEEDS Inc.,"GF North Under Escalator, SMX Convention Center Manila, Mall of Asia Complex, Seashell Lane, Pasay, 1300 Metro Manila"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf Ortigas Park,dad601b5-315b-4809-ace7-383c08bcd8e8,SEVENTY 7 SEEDS Inc.,"Ortigas Park, Don Francisco Ortigas Jr Rd., Ortigas Center, Pasig City"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf Burgos Circle,25048e95-edff-4fd3-9f8c-c8407128fec3,SEVENTY 7 SEEDS Inc.,"Forbestown Center, Burgos Circle, Fort Bonifacio Global City, Taguig"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,The Coffee Bean and Tea Leaf De La Salle University,2b1c6e59-8389-45aa-a316-114cac22ab76,SEVENTY 7 SEEDS Inc.,"De La Salle University, 6F Henry Sy Library, Taft Avenue, Metro Manila"
The Coffee Bean & Tea Leaf,c4c14983-dba1-4b3f-9808-ecf187fd1788,Coffee Bean and Tea Leaf Robinsons Place Midtown,6589bac3-36c1-459b-a6a7-2fd67ee94903,SEVENTY 7 SEEDS Inc.,"G/F Padre Faura Wing Robinsons Place Brgy 669 NCR,City of Manila, Firt District Ermita"
